1,-0.3
0.9998,-0.3
0.999948,-0.33004
1.00007,-0.33001
1.00006,-0.329986
1.0002,-0.329988
1.00028,-0.329961
1.00027,-0.329944
1.0003,-0.329947
1.00037,-0.329941
1.0004,-0.329926
1.00043,-0.32992
1.00047,-0.33355
1.00059,-0.333983
1.00061,-0.334029
1.00068,-0.334311
1.00083,-0.33485
1.00091,-0.33514
1.00101,-0.335505
1.00115,-0.335997
1.00128,-0.336488
1.00145,-0.337119
1.00157,-0.33417
1.00171,-0.334344
1.00169,-0.334301
1.00176,-0.334391
1.00175,-0.334375
1.0018,-0.334439
1.00188,-0.33454
1.00194,-0.334617
1.00208,-0.334804
1.0022,-0.334943
1.00235,-0.333571
1.00252,-0.333644
1.00257,-0.333641
1.0026,-0.333651
1.00265,-0.333676
1.00268,-0.333687
1.00284,-0.333779
1.00287,-0.33377
1.00303,-0.33386
1.00318,-0.333924
1.00325,-0.333175
1.00339,-0.333205
1.00351,-0.333218
1.00367,-0.333248
1.00382,-0.333266
1.00388,-0.333259
1.00404,-0.333299
1.00416,-0.333306
1.00416,-0.333282
1.00429,-0.333326
1.00437,-0.33282
1.00452,-0.33283
1.00462,-0.332818
1.00465,-0.332806
1.00479,-0.332825
1.00488,-0.332813
1.00505,-0.332826
1.00516,-0.332814
1.00523,-0.332805
1.00537,-0.332816
1.00544,-0.332493
1.00547,-0.332482
1.00557,-0.332488
1.00571,-0.332484
1.00579,-0.332465
1.00584,-0.332454
1.00587,-0.332448
1.00591,-0.332445
1.00599,-0.332447
1.00614,-0.332449
1.00625,-0.332245
1.0064,-0.332235
1.00649,-0.332211
1.00656,-0.332199
1.00665,-0.33219
1.00667,-0.332174
1.00672,-0.332174
1.00669,-0.332163
1.00679,-0.332175
1.00679,-0.332156
1.00694,-0.332045
1.00696,-0.332017
1.00697,-0.332013
1.00706,-0.332017
1.00711,-0.332
1.00721,-0.331996
1.00737,-0.331984
1.00742,-0.331954
1.00748,-0.331947
1.00755,-0.331939
1.00757,-0.331847
1.00772,-0.331847
1.00788,-0.331824
1.00799,-0.331796
1.00814,-0.331779
1.00826,-0.331754
1.00835,-0.331733
1.00843,-0.331717
1.00848,-0.331703
1.00852,-0.331694
1.00861,-0.331619
1.00867,-0.331604
1.00869,-0.331593
1.00873,-0.331589
1.00876,-0.331581
1.00892,-0.331579
1.00906,-0.331552
1.00922,-0.331527
1.00922,-0.331495
1.00937,-0.331498
1.00947,-0.331415
1.00961,-0.331396
1.00975,-0.331372
1.00978,-0.331344
1.00981,-0.331338
1.00994,-0.331334
1.01003,-0.331309
1.01,-0.331292
1.00999,-0.331298
1.01014,-0.331301
1.01021,-0.331226
1.0103,-0.331213
1.01029,-0.331194
1.01042,-0.331198
1.01045,-0.331172
1.01049,-0.331166
1.01046,-0.331157
1.01054,-0.331164
1.01055,-0.331149
1.01051,-0.331147
1.01057,-0.33112
1.01069,-0.331108
1.01072,-0.331086
1.01078,-0.331078
1.01089,-0.331068
1.01102,-0.331046
1.0111,-0.331021
1.01123,-0.331006
1.0112,-0.330978
1.01134,-0.330986
1.01138,-0.33093
1.01154,-0.330923
1.01162,-0.330891
1.01162,-0.330873
1.01173,-0.330874
1.01178,-0.330852
1.01189,-0.330844
1.01198,-0.33082
1.01201,-0.330804
1.012,-0.330798
1.01203,-0.330774
1.01218,-0.330767
1.01233,-0.330737
1.01239,-0.330708
1.0124,-0.330695
1.01247,-0.330693
1.01245,-0.330679
1.01241,-0.330684
1.01251,-0.330691
1.01263,-0.330671
1.01273,-0.330625
1.01276,-0.330606
1.01279,-0.330599
1.01283,-0.330594
1.01297,-0.330585
1.01298,-0.330556
1.013,-0.330554
1.01311,-0.33055
1.01322,-0.330527
1.01319,-0.330505
1.01327,-0.330493
1.01337,-0.330476
1.01353,-0.330456
1.01352,-0.330424
1.01368,-0.330425
1.01381,-0.330392
1.01397,-0.330365
1.01401,-0.330333
1.01403,-0.330324
1.01407,-0.330321
1.01403,-0.330297
1.0141,-0.330303
1.01415,-0.33029
1.01422,-0.330279
1.01424,-0.330265
1.01428,-0.330261
1.01431,-0.330252
1.01428,-0.330247
1.01443,-0.330252
1.01454,-0.33022
1.01452,-0.330185
1.01462,-0.330187
1.01472,-0.330166
1.01482,-0.330145
1.01479,-0.330125
1.01478,-0.330131
1.01479,-0.330133
1.01484,-0.330131
1.01492,-0.33012
1.01504,-0.330103
1.01519,-0.330066
1.01529,-0.330036
1.01544,-0.330014
1.01556,-0.329981
1.01564,-0.329958
1.01571,-0.329941
1.01579,-0.329926
1.01586,-0.329909
1.016,-0.329893
1.016,-0.329866
1.01612,-0.329853
1.01622,-0.329826
1.01635,-0.329805
1.01632,-0.32978
1.01634,-0.329786
1.01647,-0.32978
1.01658,-0.329752
1.01666,-0.32973
1.01674,-0.329713
1.01675,-0.329696
1.01686,-0.329681
1.01688,-0.32966
1.01693,-0.329656
